,class1,class2,class3,class4,class5
0,0.03394268826081817,0.43285171120331395,0.30137378147456745,0.19773449331901705,0.0340973257422835
1,0.03159507627398456,0.571526730258432,0.26765612617048723,0.10996007026390213,0.01926199703319404
2,0.06181239025720902,0.5350370908083095,0.27157001528113855,0.1095195806598104,0.022060922993532628
3,0.034438430596642526,0.5532042199287991,0.2848768787005958,0.10560923257300947,0.021871238200953092
4,0.03632025395963757,0.6860459573477872,0.18607192381156346,0.07532291032843261,0.01623895455257912
5,0.04849763333655021,0.4562361966886173,0.28894285725882946,0.18066161859527563,0.025661694120727357
6,0.047105203269829976,0.5566804521102743,0.2686816667515971,0.10576172070557907,0.02177095716271956
7,0.029103582500188768,0.5523455996902682,0.2181313183769435,0.1707491908846609,0.02967030854793867
8,0.026962526393211422,0.547641533164078,0.31723089191923126,0.08985842982527935,0.01830661869820001
9,0.03727698750581522,0.5723208347457215,0.2855866815487583,0.0846665618683326,0.020148934331372388
10,0.034438430596642526,0.5532042199287991,0.2848768787005958,0.10560923257300947,0.021871238200953092
11,0.03804210844908649,0.6337242864670981,0.1881257090626623,0.1178235659293105,0.022284330091842636
12,0.028034395174396234,0.6120739162389784,0.21894192616054262,0.12049699484049874,0.02045276758558387
13,0.029677790186909057,0.49042692178470976,0.24754802808287613,0.2036104991778259,0.028736760767679188
14,0.036492119688011596,0.5224852525327471,0.2674068076426356,0.14325399335593303,0.030361826780672587
15,0.030780871078692908,0.6336170199706094,0.22235951395633832,0.09243265015776439,0.02080994483659509
16,0.03115750296577485,0.5208937207522502,0.26428051461318935,0.1630588903481433,0.020609371320642375
17,0.03259576145164887,0.5026747745000123,0.3022938774486625,0.13773187802059803,0.024703708579078353
18,0.031116835106336515,0.601385019683663,0.2691855222760219,0.07946360305990037,0.01884901987407836
19,0.03606933912704398,0.3695593257817849,0.42916251998329624,0.14411798464026937,0.021090830467605487
20,0.0325347557135431,0.543477624536857,0.30992406461580047,0.09312863274025021,0.020934922393549077
21,0.029995058092543447,0.5412136119992372,0.2911123868172681,0.11771766819570538,0.019961274895245913
22,0.031323501149966244,0.5801374488262666,0.27809933560890465,0.08998036345386133,0.02045935096100116
23,0.04691094052238814,0.4732194082575264,0.33902849023457826,0.11434078538907712,0.02650037559643004
24,0.045725361106060104,0.5626539780324655,0.27435166378382253,0.09632267646581892,0.020946320611832766
25,0.03648575586409501,0.5743276910339157,0.2611455725802761,0.10725951065354009,0.020781469868173027
26,0.02936297430435824,0.5720589144432101,0.23389167482907822,0.13988380030515127,0.024802636118202204
27,0.034438430596642526,0.5532042199287991,0.2848768787005958,0.10560923257300947,0.021871238200953092
28,0.034438430596642526,0.5532042199287991,0.2848768787005958,0.10560923257300947,0.021871238200953092
29,0.03878152506000156,0.35994946780949544,0.4206818323627942,0.16041851584082803,0.020168658926880665
30,0.034452545168274326,0.537681398512566,0.2940173199386747,0.11131680773051067,0.022531928649974293
31,0.02976119456362275,0.5870305716038551,0.23034967305042459,0.132979639699747,0.019878921082350603
32,0.029305221276737174,0.5673863962970257,0.29295916950061,0.09085712506063943,0.019492087864987538
33,0.03339873032782005,0.5554572351432885,0.3059813544637682,0.08352598373492469,0.021636696330198633
34,0.03273935924491013,0.4701823475741325,0.3823690509298566,0.09378608637065508,0.020923155880445746
35,0.03394497016080227,0.5702144546365557,0.2709750113320076,0.10320881056077434,0.021656753309860038
36,0.032959056658316374,0.4259606042399425,0.35997380525885847,0.1577408669292371,0.023365666913645576
37,0.035470635280576854,0.7566495461413234,0.12410397039741157,0.06620706035656293,0.017568787824125336
38,0.034438430596642526,0.5532042199287991,0.2848768787005958,0.10560923257300947,0.021871238200953092
39,0.028054079912359448,0.4527169958068771,0.4132212879450073,0.08742117127009383,0.01858646506566244
40,0.032632425528445606,0.6673764065437109,0.18313617783369673,0.09541224380123568,0.021442746292911114
41,0.03689234045998954,0.51840136781895,0.3452384154980693,0.07947435019483268,0.019993526028158536
42,0.03292188422556864,0.5210659170277394,0.3286170608052264,0.09619376463160323,0.02120137330986234
43,0.034438430596642526,0.5532042199287991,0.2848768787005958,0.10560923257300947,0.021871238200953092
44,0.025728568778897332,0.6975887352925855,0.18245531703854892,0.07471167078711649,0.0195157081028517
45,0.032397561762904786,0.4857917530197393,0.32046624619219394,0.1403587252043683,0.020985713820793554
46,0.031203889457090548,0.6088350761934646,0.2369752654571805,0.10255847043741534,0.020427298454849058
47,0.035436548265497685,0.454736299379214,0.30467012226456003,0.17823981849856196,0.02691721159216626
48,0.03179689386551984,0.5404083897816471,0.29400492187945126,0.11078292939944537,0.023006865073936483
49,0.032661719301543525,0.5888736383499287,0.20692469444459072,0.14701120446272034,0.02452874344121676
50,0.03903672990298311,0.5344898344769193,0.30568536716540506,0.09910356633929365,0.021684502115399
51,0.0349005995703885,0.45357922909220555,0.38146134242819546,0.10697345334318718,0.023085375566023386
52,0.045644420933022525,0.5854942431394567,0.259694594118567,0.09073785707158481,0.018428884737368985
53,0.027042647671585526,0.6484836726885266,0.21187939147092263,0.09432077241623739,0.018273515752727915
54,0.03888944780096892,0.559466883548903,0.27318631216923295,0.10726079292695175,0.02119656355394346
55,0.034438430596642526,0.5532042199287991,0.2848768787005958,0.10560923257300947,0.021871238200953092
56,0.032428056959222545,0.543313716525244,0.2675102843620124,0.13581626391932494,0.02093167823419609
57,0.03394497016080227,0.5702144546365557,0.2709750113320076,0.10320881056077434,0.021656753309860038
58,0.0306336895653907,0.6438491960570379,0.2278599822807655,0.07860058520980252,0.019056546887003274
59,0.02792000826972087,0.6498830848498044,0.19622811031018106,0.10107236248167317,0.02489643408862052
60,0.029013021530060173,0.5007749336428671,0.21399340705879688,0.22182406189661635,0.034394575871659616
61,0.03791526109354185,0.607415614081376,0.20488474531949968,0.1266915956638715,0.023092783841710943
62,0.032643305246466574,0.6133429195476056,0.24487479935727852,0.08775104493405572,0.021387930914593567
63,0.056482759345769684,0.6650325311583422,0.1764346528365018,0.0842528392544678,0.017797217404918488
64,0.029903668022853668,0.7192352307274882,0.12733925319612902,0.10059259172402465,0.022929256329504676
65,0.03190674524441811,0.627333017235245,0.22899688280414576,0.0912475878066776,0.020515766909513393
66,0.024086738911795427,0.5701063524206569,0.2729283657894179,0.10505465518544287,0.027823887692686834
67,0.03685412495396117,0.5931697386259919,0.24202585500381357,0.10490555176383616,0.02304472965239717
68,0.03589641670664621,0.4063553041573004,0.3847167382074077,0.15260271120064153,0.020428829728004225
69,0.03195938497578748,0.5407613525298911,0.2828951789159507,0.12346713338565982,0.020916950192710775
70,0.031665652022053015,0.4705291673851366,0.3522740287286983,0.12105862241580001,0.024472529448312002
71,0.03657485711179191,0.46092413993054976,0.31533455407688193,0.16540984613733584,0.021756602743440746
72,0.03526220754371001,0.5924472944884192,0.2590265485810419,0.09287961319165328,0.02038433619517575
73,0.025457067588542274,0.6546708344141493,0.19919414766851776,0.10327910158643086,0.01739884874236005
74,0.034438430596642526,0.5532042199287991,0.2848768787005958,0.10560923257300947,0.021871238200953092
75,0.034438430596642526,0.5532042199287991,0.2848768787005958,0.10560923257300947,0.021871238200953092
76,0.03423095993393831,0.5105985339506633,0.32976303830526976,0.10364529961201983,0.021762168198108726
77,0.03056946400169445,0.5555848663585822,0.2974249807596114,0.0963383826217253,0.02008230625838689
78,0.038433136172140635,0.4782394980090414,0.349284525389629,0.1134159988344903,0.02062684159469876
79,0.030733452195438934,0.5074384312395253,0.3503505006928103,0.09135393059476377,0.020123685277461518
80,0.03454506528304714,0.6788701153126661,0.18453647087820887,0.08010512192690143,0.021943226599176396
81,0.03454506528304714,0.6788701153126661,0.18453647087820887,0.08010512192690143,0.021943226599176396
82,0.034438430596642526,0.5532042199287991,0.2848768787005958,0.10560923257300947,0.021871238200953092
83,0.03582803084131071,0.5285048422698405,0.2596202965060817,0.14234285520305512,0.03370397517971184
84,0.03559765802525041,0.5961802438868373,0.2275024801366072,0.11819614412852913,0.022523473822775975
85,0.035305584522537764,0.6250649321875671,0.22826171608746862,0.09117017704659797,0.02019759015582849
86,0.034438430596642526,0.5532042199287991,0.2848768787005958,0.10560923257300947,0.021871238200953092
87,0.03408953368289852,0.5652783396401257,0.27500338334441476,0.10390890400964925,0.021719839322911803
88,0.04638999977549518,0.5974359554339708,0.21320380270903244,0.1218460652020081,0.021124176879493417
89,0.03263818965015294,0.48136985112480735,0.30540466885715645,0.15484177612346037,0.025745514244422868
90,0.029234662370316238,0.6103295961691411,0.24316337954026848,0.09498050362183962,0.022291858298434653
91,0.03337851011142241,0.5087296091824758,0.277865540454169,0.15245899176647387,0.027567348485459
92,0.027192501347267962,0.46243233512614323,0.39045525718453766,0.10149644313105925,0.01842346321099184
93,0.03825586584298734,0.4921837625527621,0.30280976768278717,0.14678891329548213,0.01996169062598124
94,0.0314422076997631,0.5919337042383832,0.21548001163625546,0.13882778333498802,0.022316293090610277
95,0.04431736396119686,0.437685075537185,0.3432832703719154,0.15125878150784144,0.02345550862186128
96,0.035520074656714154,0.5554770610281478,0.26084827825676515,0.1258158360616159,0.022338749996757005
97,0.034438430596642526,0.5532042199287991,0.2848768787005958,0.10560923257300947,0.021871238200953092
98,0.034438430596642526,0.5532042199287991,0.2848768787005958,0.10560923257300947,0.021871238200953092
99,0.03171392822217661,0.5644650744832717,0.30892308689641684,0.07580909781260194,0.01908881258553287
100,0.03322659680105661,0.5419478595682428,0.28974509095125434,0.10610521099555434,0.02897524168389195
101,0.02246130118769071,0.7418636496177843,0.15452762443474222,0.05928008285785008,0.021867341901932496
102,0.02710041762692542,0.6303830426531092,0.1880847163305091,0.13131239786782473,0.023119425521631588
103,0.029283521867867517,0.594855282124715,0.2714936712967838,0.08312180225480499,0.021245722455828907
104,0.03325592504979805,0.5281647963521935,0.31903200573359053,0.09819513182884364,0.02135214103557425
105,0.03183407233273273,0.6324876564700788,0.2221114334583386,0.08953584524053695,0.02403099249831294
106,0.029974162197476013,0.6096359253948421,0.2608219415754879,0.07990401489360315,0.019663955938590865
107,0.034438430596642526,0.5532042199287991,0.2848768787005958,0.10560923257300947,0.021871238200953092
108,0.02992637615516194,0.6171634224475514,0.2454524549874867,0.08870338494548022,0.01875436146431977
109,0.03878152506000156,0.35994946780949544,0.4206818323627942,0.16041851584082803,0.020168658926880665
110,0.04287781008040447,0.43553966944321426,0.3528911234752031,0.14871575220341443,0.0199756447977637
111,0.050563076437167336,0.6373962867253153,0.21841942283602406,0.06957630580965496,0.02404490819183821
112,0.029324304645837383,0.6438330196796863,0.22409239830336822,0.08280465566372838,0.01994562170737975
113,0.03216302613005102,0.6479266947944196,0.19516822179877663,0.10637058534034675,0.018371471936406175
114,0.030429869234416904,0.54531369530602,0.2990478247529214,0.10513402069920817,0.020074590007433515
115,0.02751956424713797,0.6687362370302395,0.19291672712731628,0.09130455384608598,0.019522917749220076
116,0.03333264767756552,0.4632240675917212,0.35823284283045986,0.11822199792510638,0.02698844397514704
117,0.03358035340982614,0.5226159569637114,0.32302102388199194,0.09933195500183498,0.02145071074263544
118,0.03878152506000156,0.35994946780949544,0.4206818323627942,0.16041851584082803,0.020168658926880665
119,0.031331446694416995,0.41543790011685583,0.3703368343171531,0.16213130708801568,0.020762511783558552
120,0.033301392868300375,0.5542549654359877,0.26491437462531076,0.12326017201565197,0.02426909505474923
121,0.02927394076272152,0.5639574838109869,0.2924573283297529,0.09482736447093967,0.01948388262559907
122,0.036478814231356224,0.5977442411416394,0.22653264399293682,0.11676862648406015,0.022475674150007292
123,0.031280623318263784,0.5827776904199625,0.2618473559757285,0.10067871904196472,0.023415611244080477
124,0.036822790741431376,0.5247197888520501,0.3130765451791465,0.1053612587620343,0.020019616465337706
125,0.027139129545483785,0.7085380177877955,0.18532221909944965,0.06042769113069111,0.018572942436579934
126,0.029377592047379865,0.46564590030140735,0.39161730234527675,0.09221368839407205,0.021145516911863966
127,0.024086738911795427,0.5701063524206569,0.2729283657894179,0.10505465518544287,0.027823887692686834
128,0.033462698504837095,0.567646496683513,0.27705560660290357,0.10043761907765049,0.021397579131095894
129,0.033749186344591155,0.5766326575463879,0.26645609371568946,0.10168586145663572,0.021476200936695607
130,0.032122348581871414,0.4938650598415142,0.29238245837728943,0.15480925783869387,0.02682087536063097
131,0.03432211113901884,0.6388080115221924,0.2113190687456856,0.09537200281793204,0.02017880577517124
132,0.028041268288644942,0.6141272588612683,0.2527927885099959,0.08603060647064074,0.019008077869449948
133,0.03394497016080227,0.5702144546365557,0.2709750113320076,0.10320881056077434,0.021656753309860038
134,0.034438430596642526,0.5532042199287991,0.2848768787005958,0.10560923257300947,0.021871238200953092
135,0.027630906450419452,0.6044814380370673,0.25963263155615735,0.08915606653153782,0.01909895742481821
136,0.03529861798316711,0.43823541979363106,0.3583768666331003,0.1467538279191523,0.02133526767094928
137,0.03259143456190918,0.47643749895459037,0.3766978892291108,0.09324402624835532,0.021029151006034405
138,0.03675955467866572,0.6297852914918536,0.2172224885917347,0.09679527939939163,0.019437385838354207
139,0.0327619106601397,0.49738585272327107,0.3307772789195799,0.11643817234439521,0.022636785352614132
