,class1,class2,class3,class4,class5
0,0.04593118053353876,0.0016307624031258524,0.3141940041165207,0.42710430334556204,0.2111397496012527
1,0.017641435847670365,0.4177081993564789,0.370133077611509,0.1730016940610178,0.021515593123323906
2,0.8202009569461476,0.0008222207068448281,0.03889747862286209,0.13065194620981818,0.009427397514327198
3,0.09024660582195825,0.3053354752613031,0.42066259065671985,0.0997852983368453,0.08397002992317343
4,0.01642170244171301,0.9468109655499485,0.021222654234407813,0.015053128263364609,0.0004915495105660925
5,0.20893491155043678,0.04773772051577256,0.4834697481933368,0.20699868066105484,0.052858939079398946
6,0.3509917327670846,0.45260047518000585,0.06516756255302665,0.10954806326385784,0.021692166236025136
7,0.01988990157003526,0.4105638306794982,0.1829498605760979,0.2233763061588551,0.16322010101551343
8,0.011479868453451114,0.7473584007628213,0.028253414894810935,0.19052659821261922,0.022381717676297465
9,0.014346721188245455,0.3819090754016298,0.5754383722482043,0.0025710117613507847,0.02573481940056978
10,0.09024660582195825,0.3053354752613031,0.42066259065671985,0.0997852983368453,0.08397002992317343
11,0.07631961879105441,0.5877305200248397,0.10006121522315857,0.19788419548603858,0.03800445047490883
12,0.00895356741326927,0.6819490192111758,0.020439142875791783,0.2538934336166431,0.03476483688312017
13,0.009477127846902815,0.11100473057305105,0.19667607216778052,0.653727911964487,0.02911415744777867
14,0.07403597804668001,0.01829807713189646,0.022615942651458863,0.5172852770059961,0.3677647251639686
15,0.04624272838608696,0.5158946939865559,0.2310315416073493,0.15279427845806312,0.054036757561944884
16,0.005114595580502922,0.07352755910847937,0.048477181238254355,0.8674168630848461,0.0054638009879172346
17,0.09533067778482668,0.10932124975036606,0.5375372426526267,0.1495895293362816,0.1082213004758989
18,0.08800728760117071,0.22484187356792906,0.6408164164231025,0.006279544138243922,0.04005487826955384
19,0.12096535019568695,0.0015520986777363634,0.6903883225545642,0.1770753220727922,0.010018906499220416
20,0.0767272346739073,0.19955118673004724,0.6249745087234517,0.025519202052343114,0.07322786782025074
21,0.06190255801086497,0.027578717302376522,0.24188668070353725,0.6207535081358667,0.04787853584735456
22,0.04851195559489266,0.4440390641289379,0.3476564155436752,0.0747167222847429,0.08507584244775139
23,0.252778734077022,0.007306366074476488,0.4865593133090386,0.18661728090825244,0.06673830563121048
24,0.8116008942813593,0.030553573329977626,0.08097949727894879,0.031116164112607918,0.04574987099710625
25,0.14541651294491614,0.3133421824396028,0.4300653374812431,0.08098561010958116,0.030190357024656736
26,0.009683216235838758,0.5822894246889897,0.15788661972199933,0.2150721403467905,0.035068599006381755
27,0.09024660582195825,0.3053354752613031,0.42066259065671985,0.0997852983368453,0.08397002992317343
28,0.09024660582195825,0.3053354752613031,0.42066259065671985,0.0997852983368453,0.08397002992317343
29,0.12975165949525766,0.022636440263831985,0.6588167304810925,0.17234874960198096,0.016446420157836966
30,0.05536762354066314,0.034745115648008085,0.4051429548362234,0.4902918683066299,0.014452437668475553
31,0.03219788270537239,0.409187618929494,0.42470499469262246,0.10877788827388188,0.025131615398629167
32,0.07470652311141585,0.32738974244659746,0.36420343624814844,0.13865503978197455,0.09504525841186379
33,0.028570661964979455,0.05494768136165176,0.8378255999834776,0.0044297398033317035,0.07422631688655962
34,0.06670103688341426,0.005961505055271229,0.897023817855735,0.00693099452968211,0.02338264567589744
35,0.10410707025668954,0.3568623530358723,0.3243131999094014,0.11660956992188282,0.09810780687615409
36,0.03097565321243634,0.005071428001100057,0.6566192188698111,0.24479129608582664,0.06254240383082563
37,0.05036955629813291,0.8690664742670364,0.020886436745277782,0.03868890840152218,0.020988624288030736
38,0.09024660582195825,0.3053354752613031,0.42066259065671985,0.0997852983368453,0.08397002992317343
39,0.019357486950888087,0.14013122733749875,0.7673838004454708,0.021544511767036405,0.05158297349910594
40,0.03286455988994815,0.8584469962638483,0.0236631466364261,0.04632814409574752,0.038697153114029936
41,0.04470414608689109,0.038839887662861776,0.8550745310169238,0.011714148120722,0.0496672871126014
42,0.0766744521919302,0.0800773694936434,0.6850842158006583,0.08481980318489242,0.07334415932887568
43,0.09024660582195825,0.3053354752613031,0.42066259065671985,0.0997852983368453,0.08397002992317343
44,0.013198081063063095,0.9088653776611864,0.03417466998617759,0.02429975574477717,0.019462115544796026
45,0.016404300093744207,0.021305279234076983,0.5069219044125212,0.4083942860571498,0.046974230202507766
46,0.016130878733238478,0.5103896145655509,0.4035544976826034,0.057948083908691495,0.01197692510991575
47,0.057446182498275565,0.07702850902822089,0.6143986592335625,0.21014657867052355,0.04098007056941756
48,0.04378698692711107,0.42285718040662323,0.2405706499406333,0.17221369336737702,0.12057148935825555
49,0.08399682690345756,0.5470678456593865,0.03761379038999876,0.2713095145044619,0.06001202254269546
50,0.12270903575993586,0.0733190399700534,0.6461183476588387,0.10977310097914998,0.04808047563202212
51,0.046073189878817325,0.0011237682824541677,0.9119655804923607,0.015334567303327619,0.025502894043040014
52,0.07920326065888073,0.11330098242613262,0.7770486105468207,0.02257959595663453,0.007867550411531352
53,0.00785056452511803,0.6821701058194939,0.21204265062312333,0.0777516349458084,0.02018504408645625
54,0.14753779240870415,0.47629253751721146,0.06239163341399924,0.23474146650446273,0.0790365701556225
55,0.09024660582195825,0.3053354752613031,0.42066259065671985,0.0997852983368453,0.08397002992317343
56,0.07619880277972323,0.44930637496402115,0.041258019391527755,0.38373744014226796,0.049499362722460034
57,0.10410707025668954,0.3568623530358723,0.3243131999094014,0.11660956992188282,0.09810780687615409
58,0.021965167181231555,0.8155533660260545,0.09153686469670483,0.017613726377708576,0.0533308757183006
59,0.029505493735892566,0.5742583556099645,0.20154168877749062,0.05566045180314476,0.1390340100735075
60,0.014522731496264997,0.3089177322517682,0.07964137823239842,0.45319701239218113,0.14372114562738722
61,0.08715677888320571,0.45069759625479444,0.19041515225684444,0.18202585383082617,0.08970461877432923
62,0.009380161922249837,0.9771654596835647,0.003546562222633347,0.0016963618138645215,0.008211454357687591
63,0.47992835545345136,0.4725650613472142,0.04555316194032087,0.0015487513772276594,0.0004046698817859289
64,0.006024307924608133,0.9403937891113662,0.0008266828149294207,0.028441550434878844,0.024313669714217556
65,0.07478957887179113,0.8277855790785285,0.03233463815162822,0.02776365868128281,0.03732654521676952
66,0.01127399241204185,0.21886681220843604,0.4048420966962327,0.23648480328981344,0.12853229539347596
67,0.11253339245577886,0.13789190630732784,0.5217890122493958,0.20014113858088708,0.027644550406610485
68,0.10853075315178251,0.027752671092861475,0.6001188157932833,0.25653492289387486,0.007062837068197929
69,0.09590980910578487,0.14865372257230955,0.2624343631432022,0.37096175699100925,0.12204034818769421
70,0.06914507038431354,0.17660822667972484,0.41271158162342425,0.17373496921118942,0.1678001521013481
71,0.11522348327990362,0.003710859454209496,0.39878125174386947,0.4674430146426513,0.014841390879366204
72,0.1415666819586858,0.6936894060596775,0.07198668870322292,0.05443621436054675,0.03832100891786699
73,0.018358960122833414,0.5756901691678826,0.249067222563943,0.13117076261119398,0.025712885534147172
74,0.09024660582195825,0.3053354752613031,0.42066259065671985,0.0997852983368453,0.08397002992317343
75,0.09024660582195825,0.3053354752613031,0.42066259065671985,0.0997852983368453,0.08397002992317343
76,0.07969954196606831,0.07651454406821188,0.6810214722906558,0.08844314038922255,0.0743213012858414
77,0.011846673176702426,0.27391782009672927,0.6316765962197755,0.046448311792968926,0.036110598713823966
78,0.22477019651104804,0.0019381760865653983,0.6240003941278303,0.12049909463883982,0.02879213863571639
79,0.02471336116686014,0.023354138521270943,0.8632838430370819,0.06869115421432473,0.019957503060462393
80,0.0409658979805027,0.8903640075007423,0.04482219798637166,0.005479537807224778,0.018368358725158584
81,0.0409658979805027,0.8903640075007423,0.04482219798637166,0.005479537807224778,0.018368358725158584
82,0.09024660582195825,0.3053354752613031,0.42066259065671985,0.0997852983368453,0.08397002992317343
83,0.035089623611477605,0.2354991354184588,0.002438136559356956,0.20438139665920232,0.5225917077515043
84,0.08497440436982669,0.679898860016899,0.10462465622795329,0.09441716468491254,0.03608491470040843
85,0.02623365472311033,0.8559329103961744,0.06325724677943943,0.030686832587719984,0.02388935551355583
86,0.09024660582195825,0.3053354752613031,0.42066259065671985,0.0997852983368453,0.08397002992317343
87,0.10410707025668954,0.3568623530358723,0.3243131999094014,0.11660956992188282,0.09810780687615409
88,0.11135506822302353,0.4722143777600899,0.06366729916878744,0.29471787085615025,0.05804538399194874
