,class1,class2,class3,class4,class5
0,6.1333100581111e-37,0.8290635337594476,0.17093640318183953,6.305871198416212e-08,2.3043469178524432e-57
1,1.1981994521410479e-40,0.9935540227905381,0.006445977148669279,6.079522706971749e-11,4.023800694969579e-63
2,6.192333165314319e-31,0.9796205917741726,0.02037915222607229,2.559997539360797e-07,2.7500428910684687e-54
3,2.0268211803859198e-42,0.9963656580526289,0.003634341942345738,5.024163599655939e-12,3.617120616114035e-65
4,2.2739900679738437e-39,0.9981702179802658,0.0018297820137068953,6.026681835925982e-12,8.331702152059514e-63
5,5.5847324059563204e-42,0.99551679370445,0.00448320627856899,1.6981547772907784e-11,1.5809195107426618e-64
6,3.589616409277448e-37,0.9713862260143884,0.028613773044250668,9.413636595641742e-10,4.3486915702040546e-60
7,1.7998482889458891e-41,0.9970655595342727,0.0029344404282368964,3.748949227593952e-11,7.136215767305697e-63
8,4.5104030272145355e-41,0.9928110612500288,0.007188938737739472,1.2231993120523094e-11,3.09522850685676e-63
9,1.2959465623060402e-37,0.9973084515441928,0.002691548383117807,7.268638912244134e-11,5.340939388137837e-60
10,2.0268211803859198e-42,0.9963656580526289,0.003634341942345738,5.024163599655939e-12,3.617120616114035e-65
11,7.143864227765331e-41,0.9986708332928356,0.0013291666840504189,2.3115437575324026e-11,1.7858210736891932e-63
12,6.537174407663006e-40,0.9945357031212093,0.005464296631081895,2.4770558340188597e-10,2.2781058394913735e-61
13,4.194630740353062e-40,0.9945892955425757,0.005410704093076719,3.6434953767950765e-10,1.2260242219976741e-61
14,3.766175235828961e-38,0.9465382274490568,0.05346176907135566,3.4795858466099466e-09,1.7548670867359441e-59
15,2.873645662326845e-40,0.9985286843383233,0.0014713156413239585,2.035278757356379e-11,2.372985580624789e-62
16,8.30263050911671e-38,0.9673068490252238,0.03269312305116167,2.7923612366158358e-08,1.3446614202272832e-59
17,4.0807609364143625e-41,0.992473048671965,0.007526951271854595,5.618148543887672e-11,3.698240659300982e-63
18,2.532431889955691e-40,0.9980400260376187,0.001959973957413611,4.9660828690833086e-12,1.332360416529544e-62
19,3.216252342789522e-39,0.8854822702339028,0.11451772846041887,1.3056759764289553e-09,1.0800838198506022e-61
20,1.225166998981906e-40,0.9888098225876988,0.011190177385084623,2.721698662505709e-11,5.366560793416043e-63
21,3.3421844872922907e-40,0.989647283153816,0.010352716763186094,8.3001118422022e-11,3.5932248033247307e-62
22,7.72816906924278e-42,0.9953030844767473,0.00469691551751861,5.734864469082157e-12,2.1607313576836662e-64
23,5.3569230063077424e-39,0.9678570996272182,0.03214290002428792,3.484954347065268e-10,5.981780655689076e-61
24,2.4366259642845437e-35,0.9794106331042687,0.020589364923678133,1.9720507166676805e-09,3.7675236086931064e-58
25,2.9433160906467045e-40,0.9957051198595042,0.004294880102621029,3.787209320652762e-11,6.751715900574728e-63
26,9.628165216697436e-41,0.9959001778132343,0.004099822131486767,5.527853977853905e-11,1.7741446070551795e-62
27,2.0268211803859198e-42,0.9963656580526289,0.003634341942345738,5.024163599655939e-12,3.617120616114035e-65
28,2.0268211803859198e-42,0.9963656580526289,0.003634341942345738,5.024163599655939e-12,3.617120616114035e-65
29,9.815648797292548e-42,0.9931220656767663,0.00687793430114175,2.209036277790778e-11,1.342991145087341e-64
30,3.2603854313617564e-38,0.9877285818318265,0.012271417411893557,7.56277969913824e-10,2.7508749805206613e-60
31,2.5673326035236008e-42,0.9963756612821542,0.003624338710691181,7.153338337213968e-12,4.405511646709439e-65
32,3.195331895037341e-42,0.9954246427617924,0.0045753572334332835,4.7727377140448705e-12,8.933880408093023e-65
33,9.322894186211961e-39,0.9890494352816794,0.010950564635694408,8.262458827765705e-11,1.5898807777779628e-60
34,2.2899383760886115e-40,0.9209999345936357,0.07900006535549522,5.087079737374574e-11,1.0030545646975603e-62
35,1.94003370054705e-41,0.9960885191890457,0.003911480796558256,1.4396463429311672e-11,5.4241717723519005e-64
36,1.0724293353139875e-39,0.9019908055917903,0.098009193731867,6.763438321470501e-10,1.5226472561740952e-61
37,3.683492402650238e-42,0.9990450661571815,0.0009549338410609826,1.7559201939638005e-12,3.286830737181569e-65
38,2.0268211803859198e-42,0.9963656580526289,0.003634341942345738,5.024163599655939e-12,3.617120616114035e-65
39,1.5626025102298168e-41,0.9866747103124133,0.01332528967352443,1.4063822185068248e-11,6.844619038923913e-64
40,4.784109180695315e-41,0.9985751598163052,0.0014248401753585807,8.334535703066082e-12,2.1678294031761013e-63
41,5.682997838760476e-41,0.9924732744060278,0.007526725589942769,4.0291704643592574e-12,7.94459303739136e-64
42,1.2243997371050324e-40,0.9859872724556216,0.014012727517180084,2.7199941963996272e-11,5.363199980147213e-63
43,2.0268211803859198e-42,0.9963656580526289,0.003634341942345738,5.024163599655939e-12,3.617120616114035e-65
44,1.923033058083063e-41,0.9983666375459269,0.001633362447909594,6.1622093797052734e-12,1.3821990941712417e-63
45,4.626290844754872e-40,0.9760148666888808,0.023985133185653873,1.2546275231977966e-10,3.174755607713152e-62
46,9.385067295346961e-41,0.9966418707276773,0.0033581292488889026,2.343475581963349e-11,3.952799765306111e-63
47,5.08353375057292e-41,0.9875475462179418,0.012452453589109793,1.9294940724756654e-10,1.0916349889635307e-62
48,1.4744710886723122e-39,0.9856435872723862,0.014356412481818156,2.457965611097479e-10,5.095358073410213e-61
49,6.170928268784742e-41,0.9971953786341643,0.002804621280878509,8.49576640433417e-11,5.59248095755939e-63
50,4.508915335891024e-38,0.9680739884528382,0.031926011107883005,4.3928180930006955e-10,2.372225819320781e-60
51,8.842118535301317e-40,0.9904697602238957,0.009530239744904382,3.119756165511148e-11,7.476438460540538e-62
52,3.9189830369458465e-40,0.9982251758808994,0.0017748241144286167,4.669964596884298e-12,1.0044052703511699e-63
53,1.3206767557605383e-41,0.9990367546946876,0.0009632452962426328,9.070323256119122e-12,9.063040083355031e-64
54,2.1844476639859165e-39,0.9838520074613274,0.016147992445354156,9.332178781663074e-11,4.784233985472182e-62
55,2.0268211803859198e-42,0.9963656580526289,0.003634341942345738,5.024163599655939e-12,3.617120616114035e-65
56,1.447065582055513e-35,0.9102775751402157,0.08972216615355245,2.587062298341962e-07,5.982352417317631e-57
57,1.94003370054705e-41,0.9960885191890457,0.003911480796558256,1.4396463429311672e-11,5.4241717723519005e-64
58,4.360145595920085e-40,0.9986907911242646,0.0013092088671855994,8.55021785047361e-12,2.293955239369215e-62
59,3.659949434753144e-42,0.9986235632712323,0.0013764367260278138,2.738192877704241e-12,3.47509846530222e-64
60,1.99322928243056e-41,0.9968193442029316,0.0031806557630600497,3.4008994317142076e-11,2.438144697104822e-63
61,4.80508279867169e-41,0.9981893841437159,0.0018106158297830485,2.6501984128609386e-11,1.5833646483446396e-63
62,2.7998152541824e-39,0.9940710338046677,0.005928966179039304,1.62954973780018e-11,3.6299812569408034e-61
63,2.5327782001110855e-38,0.9992554391236688,0.0007445608600690224,1.626304767960301e-11,1.8671357713475185e-62
64,1.1860735869203353e-40,0.9999536805229523,4.631946558410551e-05,1.1460098166379756e-11,2.418806338343614e-62
65,8.201868094883686e-41,0.996272338145517,0.003727661836263601,1.8220384194516534e-11,3.5926387004668883e-63
66,9.061484665273855e-43,0.9969680467047499,0.0030319532903573965,4.894030247169246e-12,8.143441821730052e-65
67,1.9422082864510545e-38,0.9935050086274885,0.006494991017953121,3.5455816160524674e-10,2.9613531251414314e-60
68,3.750254056218437e-41,0.9940763211703074,0.005923678778835011,5.085665382111532e-11,8.038803832093286e-64
69,6.093304923043011e-41,0.990189672079934,0.009810327865225272,5.484130250403464e-11,2.669031350787675e-63
70,3.4301549813671514e-40,0.9702968959984949,0.029703103810494444,1.9100954865784707e-10,7.566161157632299e-62
71,3.361207107412581e-38,0.9665189460709938,0.03348104570688358,8.222120291893194e-09,1.768394766878664e-60
72,3.657590582171533e-39,0.9982750515696203,0.001724948412146288,1.8235152849498497e-11,1.491570369852234e-61
73,1.455203416497015e-42,0.9979163117590912,0.0020836882353683058,5.540493832858335e-12,4.0686268968253686e-65
74,2.0268211803859198e-42,0.9963656580526289,0.003634341942345738,5.024163599655939e-12,3.617120616114035e-65
75,2.0268211803859198e-42,0.9963656580526289,0.003634341942345738,5.024163599655939e-12,3.617120616114035e-65
76,7.230028760468669e-40,0.9671402879131491,0.03285971192623709,1.606145090718037e-10,3.1669469479217164e-62
77,1.9921543560816742e-40,0.9917169031871987,0.008283096772542436,4.025827383506363e-11,1.3671002160556107e-62
78,1.0423721469950647e-39,0.9878790718575808,0.012120928067366015,7.504984289414152e-11,4.256930481103152e-62
79,4.90342666175286e-40,0.9800337067736874,0.01996629318966044,3.665396251047354e-11,3.2355171889816723e-62
80,1.735720902476649e-41,0.9992118600786674,0.0007881399183555881,2.978483854673661e-12,5.9795034024923175e-64
