,class1,class2,class3,class4,class5
0,0.00043156663466209163,0.05218607721702152,0.37149436530162605,0.5525473141498132,0.023340676696873328
1,0.009088494236043491,0.6184570487432077,0.2592539100915106,0.10974769025134128,0.0034528566778958434
2,0.9814693397837886,0.0038119853850185907,0.0029322025234627927,0.007526520217251252,0.004259952090476719
3,0.0297157622739018,0.5813953488372093,0.26937984496124023,0.10077519379844958,0.018733850129198964
4,5.9113526793736584e-05,0.9745229419991943,0.0252709622882294,0.00014666286317757465,3.193226040151295e-07
5,0.013524656210356973,0.573796605689503,0.2604812112354586,0.14312367087485237,0.009073855989829493
6,0.29470454105603716,0.2528900506984203,0.30174560691596425,0.13084706622054018,0.01981273510903817
7,0.0017151373999092336,0.7681064077796229,0.14677549406607615,0.07732129833641706,0.0060816624179753495
8,0.0005841471056653272,0.607897254909209,0.37930692932377846,0.011739318223360232,0.0004723504379852627
9,0.131720393830523,0.5643789978690273,0.25632290985660156,0.026182303454269636,0.02139539498957578
10,0.0297157622739018,0.5813953488372093,0.26937984496124023,0.10077519379844958,0.018733850129198964
11,0.007091838917811367,0.8579341265482572,0.07586186397179298,0.05709144776169924,0.0020207228004404743
12,0.0017102487175337364,0.7296418620298323,0.16515731197961908,0.10054712604537187,0.002943451227642939
13,0.00019294884096938687,0.7585280727964606,0.10968899444893358,0.13098871490598216,0.0006012690076563547
14,0.08658848471735574,0.06765781473298868,0.16590830854124033,0.3817963667080786,0.2980490253003397
15,0.0009251597884157116,0.9303644812655629,0.05743409131744815,0.010878202322769339,0.00039806530580315734
16,0.001798394856101833,0.17304407328049998,0.14804984162496423,0.6764230481012854,0.0006846421371467303
17,0.01447894290191112,0.4893190047046505,0.2962299553459787,0.17929650374448874,0.020675593302972257
18,0.004648963982670208,0.897070181179394,0.09056199555050543,0.005839246984214871,0.0018796123032150142
19,0.030879711394847232,0.07183977605654002,0.5872396250827613,0.2983092171878046,0.01173167027804719
20,0.03956851535364452,0.4457421761071244,0.4047733185952969,0.081664530683523,0.02825145926041276
21,0.0042493378886489415,0.6063553526955493,0.32191158225939426,0.06404764642711161,0.003436080729296058
22,0.020380887521545144,0.6176277448340542,0.29439777535344813,0.05391980750566572,0.013673784785286785
23,0.032641641926268776,0.3018924354062001,0.5024082399360923,0.13666314322093392,0.026394539510505945
24,0.5455151671599562,0.24542226084461027,0.13269398814322675,0.05421652346357801,0.02215206038863036
25,0.0046324247119261695,0.7789792957096668,0.17676604742728655,0.03878982088561424,0.0008324112655073847
26,0.001538804560008829,0.7814852623956128,0.16611684190463805,0.04904448506495065,0.001814606074791058
27,0.0297157622739018,0.5813953488372093,0.26937984496124023,0.10077519379844958,0.018733850129198964
28,0.0297157622739018,0.5813953488372093,0.26937984496124023,0.10077519379844958,0.018733850129198964
29,0.019853896231589816,0.4813261303845921,0.334583075569337,0.15757678784789614,0.0066601099665848556
30,0.03299870146040933,0.3416318077878211,0.40928370484070636,0.2046775205196509,0.011408265391409898
31,0.007220131135694745,0.672812281410509,0.24769664897671878,0.06924339247452133,0.0030275460025560664
32,0.00881858492883882,0.6413776887549454,0.2972262203089018,0.046661010354205036,0.005916495653108523
33,0.020861895099385595,0.6427212014043813,0.28780229298911203,0.030662259450895766,0.017952351056224013
34,0.009900466074339129,0.005351279846829163,0.964307282132623,0.01243530104393314,0.00800567090227372
35,0.04705183684664459,0.5703484669383987,0.22655140474627355,0.12448064309648497,0.0315676483721975
36,0.013979750389729489,0.09756912470614118,0.664632456618848,0.20257419225444906,0.021244476030831697
37,0.013503226280883485,0.8729713070147979,0.0866894922015955,0.023816148372701285,0.003019826130022414
38,0.0297157622739018,0.5813953488372093,0.26937984496124023,0.10077519379844958,0.018733850129198964
39,0.005307794140678521,0.4584105726260285,0.4886734027261665,0.043818527290116316,0.00378970321701052
40,0.005107048578849987,0.8871324996229457,0.08324637275011437,0.021927085525389096,0.002586993522702197
41,0.02363844283569449,0.591752803414801,0.3627206202019383,0.01626227589463559,0.005625857652930676
42,0.035932396508670396,0.4047810353603158,0.45947122509857197,0.07416003029147138,0.025655312740971922
43,0.0297157622739018,0.5813953488372093,0.26937984496124023,0.10077519379844958,0.018733850129198964
44,0.00038444208889426096,0.911522904833375,0.08015946484297676,0.007725944331852489,0.0002072439029005036
45,0.009376539741805117,0.2534046769947839,0.5412010414885101,0.1884357258565252,0.0075820159183761565
46,0.008613971465223545,0.7702829749208773,0.1667371513513208,0.050275179404036204,0.004090722858543798
47,0.0005532596600955139,0.5364051549826861,0.3412881099924287,0.12091464842302549,0.000838826941764224
48,0.022645554830123652,0.4550040450037632,0.28637486481846786,0.17751378751938057,0.05846174782826764
49,0.02355367430820042,0.5306676759348631,0.12047329587215504,0.29167125545051403,0.03363409843426757
50,0.20337411087620302,0.21985061566331834,0.36682735465592464,0.1277221836981363,0.08222573510641953
51,0.0021301358038789305,0.7101561197892771,0.27427395007006955,0.01252326816389792,0.0009165261728737418
52,0.00655241198815169,0.9050832882365067,0.08273043024560799,0.005486692244232315,0.00014717728550290912
53,0.001513388923871428,0.9154099660022584,0.057560249375060976,0.024366476929795905,0.0011499187690122595
54,0.09728457495212835,0.37721110737036545,0.396441695446187,0.10442269944868951,0.024639922782628526
55,0.0297157622739018,0.5813953488372093,0.26937984496124023,0.10077519379844958,0.018733850129198964
56,0.04287978185921949,0.02755888546653535,0.06953536287828614,0.8182360915577328,0.041789878238228655
57,0.04705183684664459,0.5703484669383987,0.22655140474627355,0.12448064309648497,0.0315676483721975
58,0.008188597183870593,0.9161822558906273,0.06203329424534645,0.010285139138333987,0.0033107135418232883
59,0.0004163737140895642,0.9090345615870709,0.08314090039938879,0.00703906203846952,0.0003691022609828991
60,0.0003436450132526156,0.7630361513494035,0.08504136141794233,0.14804877890240725,0.0035300633169942706
61,0.02426544818331333,0.7289387251977364,0.10859966772831048,0.12520222328313296,0.012993935607506786
62,0.013977838807803051,0.862700057506441,0.10594679217514735,0.006502413571114967,0.010872897939497571
63,0.012644360395698445,0.9589816878661698,0.02430654477869722,0.004027200351526659,4.02066079096653e-05
64,0.0004059692970930535,0.9909111920385315,0.0019252023760445638,0.006364617522879629,0.0003930187654494207
65,0.03877424705233659,0.6551920297067164,0.19832410333235526,0.08002525896752881,0.027684360941062462
66,0.002881297671786976,0.7159879042063036,0.2219720474379935,0.0533594579556605,0.005799292728255445
67,0.001526311507961646,0.823493221036342,0.14256693738284965,0.03185571148120244,0.0005578185916448088
68,0.014452446669159475,0.5426928431024198,0.25872687687856927,0.17896839402495018,0.0051594393249005275
69,0.01984064720578639,0.44701264031966803,0.3551861359057449,0.16379458547146725,0.014165991097335125
70,0.011869412846219838,0.27613469241728156,0.5320558958626082,0.15288378009152648,0.02705621878236293
71,0.048915937652679355,0.07050519827626954,0.12352204272842154,0.7372797272248862,0.01977709411774486
72,0.004971315008146045,0.9484089131239625,0.038822548772771685,0.0069378850235153776,0.0008593380716097536
73,0.00484999852770322,0.7642732427489001,0.16346689888745916,0.06415593696301737,0.003253922872920296
74,0.0297157622739018,0.5813953488372093,0.26937984496124023,0.10077519379844958,0.018733850129198964
75,0.0297157622739018,0.5813953488372093,0.26937984496124023,0.10077519379844958,0.018733850129198964
76,0.09284863325466297,0.17432442379002827,0.47490598362905084,0.19162811623282713,0.0662928430934296
77,0.014485107894588303,0.5897276902926154,0.31481527866206604,0.06996569918779394,0.011006223962935411
78,0.002319789667040646,0.6525427025176241,0.3173619218487768,0.027276522023889044,0.0004990639426681417
79,0.0026968430065694737,0.2499334225357369,0.7363402245592466,0.00957905824464091,0.001450451653805038
80,0.001955515546834882,0.9402069235827185,0.04869863543024816,0.008395995452099654,0.0007429299880985978
81,0.001955515546834882,0.9402069235827185,0.04869863543024816,0.008395995452099654,0.0007429299880985978
82,0.0297157622739018,0.5813953488372093,0.26937984496124023,0.10077519379844958,0.018733850129198964
83,0.0077617381491705915,0.18041662456330854,0.135377033494214,0.5554133566714705,0.12103124712183777
84,0.024361998269854083,0.7013458121651065,0.1453757016872632,0.11732036580156324,0.011596122076212518
85,0.008242047584438698,0.9430153667437169,0.03750651628817918,0.009758453825963255,0.0014776155577054958
86,0.0297157622739018,0.5813953488372093,0.26937984496124023,0.10077519379844958,0.018733850129198964
87,0.09910498931414811,0.3721416148263694,0.25345312463400466,0.2045404627492554,0.07075980847622103
